Source Type,Source ID,Target Type,Target ID,Label
Disease,EFO:1001142,Disease,MONDO:0014741,Comorbid_With
Disease,H02344,Disease,Orphanet:90636,Comorbid_With
Disease,H00701,Disease,H00409,Comorbid_With
Disease,H01740,Disease,Orphanet:163665,Comorbid_With
Disease,Orphanet:141258,Disease,H01390,Comorbid_With
Disease,EFO:0005140,Disease,H00507,Comorbid_With
Disease,Orphanet:2353,Disease,H02092,Comorbid_With
Disease,H00593,Disease,H00466,Comorbid_With
Disease,H01283,Disease,H02119,Comorbid_With
Disease,H00070,Disease,Orphanet:2268,Comorbid_With
Disease,H01973,Disease,H01028,Comorbid_With
Disease,Orphanet:443098,Disease,H00751,Comorbid_With
Disease,EFO:0005938,Disease,H01376,Comorbid_With
Disease,EFO:1000318,Disease,H01390,Comorbid_With
Disease,H00540,Disease,H01283,Comorbid_With
Disease,H00281,Disease,EFO:0003105,Comorbid_With
Disease,Orphanet:2796,Disease,Orphanet:319552,Comorbid_With
Disease,Orphanet:1052,Disease,EFO:0002506,Comorbid_With
Disease,H00700,Disease,H00125,Comorbid_With
Disease,Orphanet:1596,Disease,EFO:0005140,Comorbid_With
Disease,H00839,Disease,EFO:0003105,Comorbid_With
Disease,Orphanet:163665,Disease,H01227,Comorbid_With
Disease,H02109,Disease,Orphanet:2052,Comorbid_With
Disease,H01760,Disease,H00507,Comorbid_With
Disease,H00899,Disease,H02008,Comorbid_With
Disease,H00131,Disease,H00125,Comorbid_With
Disease,Orphanet:34526,Disease,H01821,Comorbid_With
Disease,H01376,Disease,Orphanet:307766,Comorbid_With
Disease,Orphanet:2020,Disease,Orphanet:3219,Comorbid_With
Disease,H01287,Disease,H01973,Comorbid_With
Disease,H02138,Disease,H01400,Comorbid_With
Disease,EFO:0010658,Disease,Orphanet:34526,Comorbid_With
Disease,Orphanet:99843,Disease,Orphanet:329314,Comorbid_With
Disease,H00700,Disease,H00507,Comorbid_With
Disease,MONDO:0054782,Disease,H02256,Comorbid_With
Disease,H00932,Disease,Orphanet:79408,Comorbid_With
Disease,H01182,Disease,H01368,Comorbid_With
Disease,H01671,Disease,H02106,Comorbid_With
Disease,Orphanet:324713,Disease,Orphanet:573,Comorbid_With
Disease,H00071,Disease,H00540,Comorbid_With
Disease,H01117,Disease,H01034,Comorbid_With
Disease,EFO:1000938,Disease,Orphanet:573,Comorbid_With
Disease,Orphanet:175,Disease,Orphanet:2268,Comorbid_With
Disease,EFO:1001496,Disease,EFO:0003113,Comorbid_With
Disease,Orphanet:1505,Disease,H01973,Comorbid_With
Disease,EFO:0003105,Disease,Orphanet:324713,Comorbid_With
Disease,H02256,Disease,Orphanet:98892,Comorbid_With
Disease,H01390,Disease,MONDO:0060724,Comorbid_With
Disease,Orphanet:90636,Disease,H01117,Comorbid_With
Disease,Orphanet:2796,Disease,Orphanet:3329,Comorbid_With
Disease,H00932,Disease,H00838,Comorbid_With
Disease,Orphanet:3329,Disease,H00751,Comorbid_With
Disease,H01368,Disease,Orphanet:654,Comorbid_With
Disease,H00932,Disease,H00896,Comorbid_With
Disease,MONDO:0007806,Disease,EFO:0005938,Comorbid_With
Disease,MONDO:0000904,Disease,Orphanet:79091,Comorbid_With
Disease,EFO:0003105,Disease,H00838,Comorbid_With
Disease,H01034,Disease,Orphanet:572,Comorbid_With
Disease,H00197,Disease,H02044,Comorbid_With
Disease,MONDO:0054782,Disease,Orphanet:34526,Comorbid_With
Disease,H00251,Disease,Orphanet:163717,Comorbid_With
Disease,H00947,Disease,Orphanet:175,Comorbid_With
Disease,H00947,Disease,Orphanet:163717,Comorbid_With
Disease,H02119,Disease,H02092,Comorbid_With
Disease,Orphanet:79408,Disease,H00574,Comorbid_With
Disease,Orphanet:2662,Disease,H00181,Comorbid_With
Disease,MONDO:0000904,Disease,Orphanet:101112,Comorbid_With
Disease,Orphanet:31043,Disease,H00932,Comorbid_With
Disease,EFO:0004922,Disease,Orphanet:263508,Comorbid_With
Disease,Orphanet:319552,Disease,Orphanet:31043,Comorbid_With
Disease,H00759,Phenotype,HP:0005537,Is_Associated_With
Disease,Orphanet:681,Phenotype,HP:0004997,Is_Associated_With
Disease,EFO:0005938,Phenotype,HP:0001841,Is_Associated_With
Disease,H00773,Phenotype,HP:0001552,Is_Associated_With
Disease,H01117,Phenotype,HP:0005326,Is_Associated_With
Disease,H00409,Phenotype,HP:0004997,Is_Associated_With
Disease,EFO:0004922,Phenotype,HP:0000982,Is_Associated_With
Disease,Orphanet:101112,Phenotype,HP:0007465,Is_Associated_With
Disease,Orphanet:319552,Phenotype,HP:0004322,Is_Associated_With
Disease,Orphanet:3261,Phenotype,HP:0000982,Is_Associated_With
Disease,EFO:1001496,Phenotype,HP:0005326,Is_Associated_With
Disease,Orphanet:86820,Phenotype,HP:0004754,Is_Associated_With
Disease,H00070,Phenotype,HP:0002652,Is_Associated_With
Disease,Orphanet:86820,Phenotype,HP:0004180,Is_Associated_With
Disease,MONDO:0012057,Phenotype,HP:0001133,Is_Associated_With
Disease,H00804,Phenotype,HP:0002982,Is_Associated_With
Disease,H02106,Phenotype,HP:0005986,Is_Associated_With
Disease,H00574,Phenotype,HP:0008321,Is_Associated_With
Disease,Orphanet:139518,Phenotype,HP:0002717,Is_Associated_With
Disease,Orphanet:163961,Phenotype,HP:0008314,Is_Associated_With
Disease,Orphanet:1973,Phenotype,HP:0005339,Is_Associated_With
Disease,H01368,Phenotype,HP:0004296,Is_Associated_With
Disease,H01523,Phenotype,HP:0003436,Is_Associated_With
Disease,Orphanet:99,Phenotype,HP:0000876,Is_Associated_With
Disease,H02138,Phenotype,HP:0002652,Is_Associated_With
Disease,H00197,Phenotype,HP:0007513,Is_Associated_With
Disease,H00286,Phenotype,HP:0006731,Is_Associated_With
Disease,H00540,Phenotype,HP:0001133,Is_Associated_With
Disease,Orphanet:101112,Phenotype,HP:0008559,Is_Associated_With
Disease,Orphanet:306588,Phenotype,HP:0004997,Is_Associated_With
Disease,Orphanet:65743,Phenotype,HP:0001924,Is_Associated_With
Disease,MONDO:0009384,Phenotype,HP:0000640,Is_Associated_With
Disease,Orphanet:324713,Phenotype,HP:0002186,Is_Associated_With
Disease,Orphanet:329314,Phenotype,HP:0006256,Is_Associated_With
Disease,Orphanet:99843,Phenotype,HP:0005318,Is_Associated_With
Disease,H01309,Phenotype,HP:0007850,Is_Associated_With
Disease,Orphanet:306588,Phenotype,HP:0000998,Is_Associated_With
Disease,H01760,Phenotype,HP:0004940,Is_Associated_With
Disease,MONDO:0007564,Phenotype,HP:0004831,Is_Associated_With
Disease,H02138,Phenotype,HP:0000982,Is_Associated_With
Disease,EFO:0002506,Phenotype,HP:0001552,Is_Associated_With
Disease,Orphanet:2353,Phenotype,HP:0005967,Is_Associated_With
Disease,H00593,Phenotype,HP:0000876,Is_Associated_With
Disease,Orphanet:31043,Phenotype,HP:0000677,Is_Associated_With
Disease,Orphanet:97234,Phenotype,HP:0007465,Is_Associated_With
Disease,H01182,Phenotype,HP:0007465,Is_Associated_With
Disease,H01671,Phenotype,HP:0001118,Is_Associated_With
Disease,Orphanet:306588,Phenotype,HP:0007465,Is_Associated_With
Disease,Orphanet:306588,Phenotype,HP:0000283,Is_Associated_With
Disease,H00912,Phenotype,HP:0003740,Is_Associated_With
Disease,Orphanet:163717,Phenotype,HP:0000283,Is_Associated_With
Disease,Orphanet:1143,Phenotype,HP:0002186,Is_Associated_With
Disease,EFO:1001142,Phenotype,HP:0003607,Is_Associated_With
Disease,H01309,Phenotype,HP:0004979,Is_Associated_With
Disease,H00751,Phenotype,HP:0000308,Is_Associated_With
Disease,H00455,Phenotype,HP:0008053,Is_Associated_With
Disease,Orphanet:34526,Phenotype,HP:0000646,Is_Associated_With
Disease,MONDO:0007564,Phenotype,HP:0000640,Is_Associated_With
Disease,H00123,Phenotype,HP:0008046,Is_Associated_With
Disease,H01523,Phenotype,HP:0006256,Is_Associated_With
Disease,H00420,Phenotype,HP:0000750,Is_Associated_With
Disease,MONDO:0012057,Phenotype,HP:0008053,Is_Associated_With
Disease,H00882,Phenotype,HP:0007020,Is_Associated_With
Disease,H00751,Phenotype,HP:0002652,Is_Associated_With
Disease,H00467,Phenotype,HP:0001107,Is_Associated_With
Disease,H01309,Phenotype,HP:0005537,Is_Associated_With
Disease,EFO:0003105,Phenotype,HP:0001118,Is_Associated_With
Disease,Orphanet:1201,Phenotype,HP:0005243,Is_Associated_With
Disease,H01368,Phenotype,HP:0001841,Is_Associated_With
Disease,Orphanet:314381,Phenotype,HP:0000283,Is_Associated_With
Disease,H01683,Phenotype,HP:0006593,Is_Associated_With
Disease,H00125,Phenotype,HP:0003678,Is_Associated_With
Disease,Orphanet:79346,Phenotype,HP:0000567,Is_Associated_With
Disease,H00804,Phenotype,HP:0001195,Is_Associated_With
Disease,H01177,Phenotype,HP:0001944,Is_Associated_With
Disease,Orphanet:139518,Pathway,hsa00240,Modulates
Disease,H01195,Pathway,hsa01100,Modulates
Disease,H01760,Pathway,hsa01212,Modulates
Disease,Orphanet:90636,Pathway,hsa01212,Modulates
Disease,Orphanet:681,Pathway,hsa01212,Modulates
Disease,H02179,Pathway,R-HSA-69541,Modulates
Disease,MONDO:0009384,Pathway,hsa04150,Modulates
Disease,H01821,Pathway,hsa04260,Modulates
Disease,H00773,Pathway,hsa04260,Modulates
Disease,H02256,Pathway,hsa04340,Modulates
Disease,Orphanet:175,Pathway,R-HSA-110056,Modulates
Disease,H00530,Pathway,R-MMU-5621575,Modulates
Disease,H00517,Pathway,R-RNO-376176,Modulates
Disease,Orphanet:251383,Pathway,R-RNO-209563,Modulates
Disease,Orphanet:1052,Pathway,R-HSA-5654687,Modulates
Disease,Orphanet:1505,Pathway,R-MMU-3295583,Modulates
Disease,Orphanet:124,Pathway,hsa04010,Modulates
Disease,Orphanet:572,Pathway,hsa04144,Modulates
Disease,Orphanet:99936,Pathway,R-BTA-8949613,Modulates
Disease,Orphanet:163961,Pathway,hsa00260,Modulates
Disease,H00932,Pathway,hsa04142,Modulates
Disease,Orphanet:99000,Pathway,R-BTA-5668599,Modulates
Disease,H00375,Pathway,R-HSA-9673218,Modulates
Disease,Orphanet:681,Pathway,R-MMU-194313,Modulates
Disease,Orphanet:86820,Pathway,hsa04330,Modulates
Disease,H00787,Pathway,R-RNO-210991,Modulates
Disease,Orphanet:139557,Pathway,R-HSA-5632987,Modulates
Disease,Orphanet:84064,Pathway,R-HSA-140837,Modulates
Disease,Orphanet:1973,Pathway,hsa04140,Modulates
Disease,H00899,Pathway,R-HSA-432030,Modulates
Disease,H00455,Pathway,R-HSA-9673218,Modulates
Disease,Orphanet:443098,Pathway,hsa04080,Modulates
Disease,Orphanet:306588,Pathway,R-HSA-110314,Modulates
Disease,MONDO:0000904,Pathway,R-RNO-5578775,Modulates
Disease,H01740,Pathway,R-BTA-4551638,Modulates
Disease,EFO:0002506,Pathway,hsa04974,Modulates
Disease,H01683,Pathway,hsa04060,Modulates
Disease,Orphanet:2353,Pathway,hsa00260,Modulates
Disease,H02232,Pathway,R-HSA-5663213,Modulates
Disease,Orphanet:124,Pathway,R-MMU-159231,Modulates
Disease,Orphanet:168549,Pathway,R-RNO-561048,Modulates
Disease,H00073,Pathway,R-MMU-165159,Modulates
Disease,Orphanet:1253,Pathway,R-BTA-400206,Modulates
Disease,H02344,Pathway,R-RNO-209563,Modulates
Disease,H00787,Pathway,R-HSA-164378,Modulates
Disease,H00839,Pathway,hsa00590,Modulates
Disease,H01117,Pathway,hsa00440,Modulates
Disease,H02109,Pathway,R-MMU-156588,Modulates
Disease,Orphanet:31043,Pathway,R-RNO-6794361,Modulates
Disease,H01195,Pathway,hsa04725,Modulates
Disease,MONDO:0009305,Pathway,R-RNO-418597,Modulates
Disease,Orphanet:573,Pathway,R-RNO-71032,Modulates
Disease,Orphanet:263508,Pathway,R-MMU-446343,Modulates
Disease,H01683,Pathway,hsa00590,Modulates
Disease,MONDO:0007806,Pathway,hsa00970,Modulates
Disease,H02284,Pathway,R-HSA-451927,Modulates
Disease,Orphanet:3219,Pathway,hsa04340,Modulates
Disease,H02008,Pathway,hsa04140,Modulates
Disease,H01309,Pathway,R-BTA-190704,Modulates
Disease,H00507,Pathway,R-RNO-110314,Modulates
Disease,H00839,Pathway,R-HSA-432030,Modulates
Disease,Orphanet:2796,Pathway,R-HSA-165159,Modulates
Disease,H01034,Pathway,hsa03008,Modulates
Disease,H00751,Pathway,R-RNO-1489509,Modulates
Disease,Orphanet:247,Pathway,R-RNO-209563,Modulates
Disease,H01287,Pathway,R-HSA-451927,Modulates
Disease,H01400,Pathway,hsa04912,Modulates
Disease,Orphanet:324713,Pathway,R-HSA-5663020,Modulates
Disease,Orphanet:443098,Pathway,hsa00590,Modulates
Disease,Orphanet:247,Pathway,hsa04330,Modulates
Disease,Orphanet:1839,Pathway,R-RNO-2024101,Modulates
Disease,Orphanet:3219,Pathway,R-MMU-3295583,Modulates
Disease,Orphanet:681,Pathway,R-MMU-4419969,Modulates
Disease,Orphanet:65743,Pathway,R-HSA-5654687,Modulates
Disease,EFO:0003113,Pathway,hsa00515,Modulates
Disease,H00064,Pathway,R-MMU-9020958,Modulates
Disease,H02117,Pathway,R-MMU-5625740,Modulates
Disease,H02344,Pathway,R-HSA-163680,Modulates
Disease,MONDO:0060533,Pathway,R-MMU-3295583,Modulates
Disease,H00912,Pathway,R-HSA-69541,Modulates
Disease,H00466,Pathway,R-HSA-111471,Modulates
Disease,H02279,Pathway,R-RNO-418597,Modulates
Disease,H00701,Pathway,R-MMU-5357956,Modulates
Disease,Orphanet:1253,Pathway,R-MMU-9020958,Modulates
Disease,H00466,Pathway,hsa04218,Modulates
Disease,EFO:1000938,Drug,DB03949,Is_Treated_By
Disease,H00896,Drug,DB01610,Is_Treated_By
Disease,Orphanet:247,Drug,DB02229,Is_Treated_By
Disease,H01309,Drug,DB03015,Is_Treated_By
Disease,H00932,Drug,DB00805,Is_Treated_By
Disease,MONDO:0009384,Drug,DB01715,Is_Treated_By
Disease,H00466,Drug,DB00450,Is_Treated_By
Disease,Orphanet:2662,Drug,DB00566,Is_Treated_By
Disease,H02389,Drug,DB03562,Is_Treated_By
Disease,H00530,Drug,DB04898,Is_Treated_By
Disease,MONDO:0009305,Drug,DB02228,Is_Treated_By
Disease,Orphanet:124,Drug,DB04065,Is_Treated_By
Disease,H00838,Drug,DB03053,Is_Treated_By
Disease,H00599,Drug,DB03728,Is_Treated_By
Disease,EFO:1001036,Drug,DB01991,Is_Treated_By
Disease,H00787,Drug,DB03473,Is_Treated_By
Disease,H00681,Drug,DB02147,Is_Treated_By
Disease,H01973,Drug,DB03949,Is_Treated_By
Disease,H01193,Drug,DB05253,Is_Treated_By
Disease,Orphanet:306588,Drug,DB04898,Is_Treated_By
Disease,Orphanet:654,Drug,DB00259,Is_Treated_By
Disease,Orphanet:101112,Drug,DB05351,Is_Treated_By
Disease,H01034,Drug,DB06868,Is_Treated_By
Disease,H02330,Drug,DB02431,Is_Treated_By
Disease,Orphanet:2662,Drug,DB00466,Is_Treated_By
Disease,H00666,Drug,DB03932,Is_Treated_By
Disease,H01034,Drug,DB03326,Is_Treated_By
Disease,Orphanet:124,Drug,DB06840,Is_Treated_By
Disease,Orphanet:307766,Drug,DB00528,Is_Treated_By
Disease,H00892,Drug,DB00805,Is_Treated_By
Disease,H02256,Drug,DB00514,Is_Treated_By
Disease,Orphanet:99936,Drug,DB00466,Is_Treated_By
Disease,Orphanet:1253,Drug,DB00528,Is_Treated_By
Disease,Orphanet:175,Drug,DB00682,Is_Treated_By
Disease,H02092,Drug,DB02515,Is_Treated_By
Disease,H02008,Drug,DB03605,Is_Treated_By
Disease,Orphanet:79095,Drug,DB02289,Is_Treated_By
Disease,Orphanet:90794,Drug,DB01169,Is_Treated_By
Disease,H00599,Drug,DB03966,Is_Treated_By
Disease,H00263,Drug,DB01852,Is_Treated_By
Disease,EFO:0002506,Drug,DB03721,Is_Treated_By
Disease,H00773,Drug,DB06103,Is_Treated_By
Disease,H01973,Drug,DB00327,Is_Treated_By
Disease,H00599,Drug,DB03015,Is_Treated_By
Disease,Orphanet:1052,Drug,DB01593,Is_Treated_By
Disease,H00197,Drug,DB00808,Is_Treated_By
Disease,MONDO:0007564,Drug,DB06451,Is_Treated_By
Disease,MONDO:0054782,Drug,DB01593,Is_Treated_By
Disease,H00071,Drug,DB03728,Is_Treated_By
Disease,H00700,Drug,DB03015,Is_Treated_By
Domain,IPR011263,Function,GO:0080023,Has
Domain,IPR007829,Function,GO:0061750,Has
Domain,IPR014873,Function,GO:0032052,Has
Domain,IPR004123,Function,GO:0022829,Has
Domain,IPR035372,Function,GO:0051908,Has
Domain,IPR045703,Function,GO:0016412,Has
Domain,IPR015019,Function,GO:0097726,Has
Domain,IPR039064,Function,GO:0008081,Has
Domain,IPR025749,Function,GO:0018549,Has
Domain,IPR029002,Function,GO:0015467,Has
Domain,IPR019533,Function,GO:0008569,Has
Domain,IPR005720,Function,GO:0043812,Has
Domain,IPR015377,Function,GO:0004572,Has
Domain,IPR022702,Function,GO:0031861,Has
Domain,IPR041680,Function,GO:0016296,Has
Domain,IPR007829,Function,GO:0055105,Has
Domain,IPR023780,Function,GO:0071723,Has
Domain,IPR001810,Function,GO:0102756,Has
Domain,IPR006097,Function,GO:0008028,Has
Domain,IPR018996,Function,GO:0038191,Has
Domain,IPR032040,Function,GO:0004555,Has
Domain,IPR015015,Function,GO:0001596,Has
Domain,IPR014940,Function,GO:0008081,Has
Domain,IPR008251,Function,GO:0051424,Has
Domain,IPR004226,Function,GO:0016412,Has
Domain,IPR019365,Function,GO:0008296,Has
Domain,IPR011625,Function,GO:0004555,Has
Domain,IPR025749,Function,GO:0031730,Has
Domain,IPR002773,Function,GO:0005248,Has
Domain,IPR002017,Function,GO:0017057,Has
Domain,IPR009038,Function,GO:0004503,Has
Domain,IPR025640,Function,GO:0102158,Has
Domain,IPR015015,Function,GO:0005095,Has
Domain,IPR013243,Function,GO:0018549,Has
Domain,IPR017930,Function,GO:0015190,Has
Domain,IPR044046,Function,GO:0140065,Has
Domain,IPR025749,Function,GO:0031708,Has
Domain,IPR015377,Function,GO:0019789,Has
Domain,IPR004123,Function,GO:0045523,Has
Domain,IPR017930,Function,GO:0051424,Has
Domain,IPR006097,Function,GO:0005540,Has
Domain,IPR004088,Function,GO:0046965,Has
Domain,IPR021645,Function,GO:0102009,Has
Domain,IPR012934,Function,GO:1904013,Has
Domain,IPR004226,Function,GO:0140065,Has
Domain,IPR013934,Function,GO:0019145,Has
Domain,IPR041680,Function,GO:0140065,Has
Domain,IPR010504,Function,GO:0004503,Has
Domain,IPR001581,Function,GO:0005459,Has
Domain,IPR035372,Function,GO:0005095,Has
Domain,IPR004160,Location,GO:0005737,Has
Domain,IPR006555,Location,GO:0009295,Has
Domain,IPR032699,Location,GO:0009295,Has
Domain,IPR015377,Location,GO:0009279,Has
Domain,IPR035372,Location,GO:0005576,Has
Domain,IPR004095,Location,GO:0005576,Has
Domain,IPR032365,Location,GO:0009986,Has
Domain,IPR005199,Location,GO:0009279,Has
Domain,IPR032191,Location,GO:0005886,Has
Domain,IPR024767,Location,GO:0005576,Has
Domain,IPR013194,Location,GO:0009279,Has
Domain,IPR006555,Location,GO:0042597,Has
Domain,IPR000268,Location,GO:0042597,Has
Domain,IPR012934,Location,GO:0005737,Has
Domain,IPR029453,Location,GO:0009986,Has
Domain,IPR004095,Location,GO:0016020,Has
Domain,IPR012978,Location,GO:0042597,Has
Domain,IPR033768,Location,GO:0005576,Has
Domain,IPR007012,Location,GO:0005576,Has
Domain,IPR008598,Location,GO:0005886,Has
Domain,IPR001810,Location,GO:0016020,Has
Domain,IPR041291,Location,GO:0005737,Has
Domain,IPR024767,Location,GO:0009295,Has
Domain,IPR001811,Location,GO:0005576,Has
Domain,IPR024974,Location,GO:0009279,Has
Domain,IPR002638,Location,GO:0009295,Has
Domain,IPR008251,Location,GO:0016020,Has
Domain,IPR005065,Location,GO:0009986,Has
Domain,IPR040663,Location,GO:0009295,Has
Domain,IPR041680,Location,GO:0009295,Has
Domain,IPR006011,Location,GO:0005737,Has
Domain,IPR004095,Location,GO:0042597,Has
Domain,IPR017930,Location,GO:0016020,Has
Domain,IPR040663,Location,GO:0005737,Has
Domain,IPR019365,Location,GO:0009295,Has
Domain,IPR008251,Location,GO:0009295,Has
Domain,IPR044046,Location,GO:0005886,Has
Domain,IPR013243,Location,GO:0009986,Has
Domain,IPR040749,Location,GO:0009986,Has
Domain,IPR005065,Location,GO:0005576,Has
Domain,IPR005101,Location,GO:0009279,Has
Domain,IPR004600,Location,GO:0042597,Has
Domain,IPR045703,Location,GO:0005737,Has
Domain,IPR010504,Location,GO:0005737,Has
Domain,IPR020438,Location,GO:0009986,Has
Domain,IPR013500,Location,GO:0042597,Has
